Date,Close,Open,High,Low,Volumn
2020-10-26 09:00:11+07:00,10.7,10.7,10.7,10.7,6300
2020-10-26 09:01:05+07:00,10.7,10.7,10.7,10.7,15000
2020-10-26 09:02:45+07:00,10.7,10.7,10.7,10.7,3100
2020-10-26 09:03:14+07:00,10.7,10.7,10.7,10.7,1100
2020-10-26 09:04:19+07:00,10.7,10.7,10.7,10.7,2200
2020-10-26 09:05:19+07:00,10.7,10.7,10.7,10.7,5400
2020-10-26 09:06:14+07:00,10.7,10.7,10.7,10.7,1600
2020-10-26 09:07:07+07:00,10.7,10.7,10.7,10.7,300
2020-10-26 09:08:46+07:00,10.7,10.7,10.7,10.7,1000
2020-10-26 09:10:09+07:00,10.7,10.7,10.7,10.7,8700
2020-10-26 09:11:04+07:00,10.7,10.7,10.7,10.7,16800
2020-10-26 09:14:19+07:00,10.8,10.8,10.8,10.8,100
2020-10-26 09:16:28+07:00,10.8,10.8,10.8,10.8,2700
2020-10-26 09:17:05+07:00,10.8,10.8,10.8,10.8,8800
2020-10-26 09:18:00+07:00,10.8,10.8,10.8,10.8,1900
2020-10-26 09:20:37+07:00,10.8,10.8,10.8,10.8,300
2020-10-26 09:22:37+07:00,10.7,10.7,10.7,10.7,20900
2020-10-26 09:23:01+07:00,10.7,10.7,10.7,10.7,2500
2020-10-26 09:24:42+07:00,10.6,10.6,10.6,10.6,6200
2020-10-26 09:26:11+07:00,10.6,10.6,10.6,10.6,10000
2020-10-26 09:27:40+07:00,10.6,10.6,10.6,10.6,200
2020-10-26 09:28:36+07:00,10.6,10.6,10.6,10.6,12000
2020-10-26 09:29:04+07:00,10.6,10.6,10.6,10.6,3500
2020-10-26 09:31:15+07:00,10.6,10.6,10.6,10.6,1000
2020-10-26 09:32:53+07:00,10.6,10.6,10.6,10.6,500
2020-10-26 09:34:49+07:00,10.6,10.6,10.6,10.6,1600
2020-10-26 09:35:44+07:00,10.6,10.6,10.6,10.6,500
2020-10-26 09:38:09+07:00,10.6,10.6,10.6,10.6,3300
2020-10-26 09:40:16+07:00,10.6,10.6,10.6,10.6,500
2020-10-26 09:41:07+07:00,10.5,10.5,10.5,10.5,600
2020-10-26 09:43:34+07:00,10.5,10.5,10.5,10.5,5000
2020-10-26 09:47:37+07:00,10.5,10.5,10.5,10.5,1000
2020-10-26 09:50:19+07:00,10.5,10.6,10.6,10.5,23100
2020-10-26 09:51:09+07:00,10.6,10.6,10.6,10.6,500
2020-10-26 09:53:09+07:00,10.5,10.5,10.5,10.5,5000
2020-10-26 09:57:49+07:00,10.5,10.5,10.5,10.5,19200
2020-10-26 09:58:12+07:00,10.5,10.5,10.5,10.5,3600
2020-10-26 10:09:12+07:00,10.5,10.5,10.5,10.5,5000
2020-10-26 10:19:10+07:00,10.5,10.5,10.5,10.5,300
2020-10-26 10:20:44+07:00,10.6,10.6,10.6,10.6,100
2020-10-26 10:23:14+07:00,10.6,10.6,10.6,10.6,5000
2020-10-26 10:29:23+07:00,10.6,10.6,10.6,10.6,21100
2020-10-26 10:30:15+07:00,10.6,10.6,10.6,10.6,28300
2020-10-26 10:37:44+07:00,10.7,10.7,10.7,10.7,1000
2020-10-26 10:40:02+07:00,10.7,10.7,10.7,10.7,1900
2020-10-26 10:55:02+07:00,10.6,10.6,10.6,10.6,3400
2020-10-26 10:56:49+07:00,10.6,10.6,10.6,10.6,5000
2020-10-26 10:58:11+07:00,10.6,10.6,10.6,10.6,5000
2020-10-26 11:03:53+07:00,10.6,10.6,10.6,10.6,2000
2020-10-26 11:05:01+07:00,10.5,10.6,10.6,10.5,11800
2020-10-26 11:10:58+07:00,10.5,10.5,10.5,10.5,2800
2020-10-26 11:11:28+07:00,10.6,10.6,10.6,10.6,10000
2020-10-26 11:19:27+07:00,10.7,10.7,10.7,10.7,6000
2020-10-26 11:20:16+07:00,10.7,10.7,10.7,10.7,4500
2020-10-26 11:21:05+07:00,10.7,10.7,10.7,10.7,11600
2020-10-26 11:22:51+07:00,10.7,10.7,10.7,10.7,20000
2020-10-26 11:23:20+07:00,10.6,10.7,10.7,10.6,7100
2020-10-26 11:24:03+07:00,10.7,10.7,10.7,10.7,12500
2020-10-26 11:25:03+07:00,10.8,10.8,10.8,10.8,1000
2020-10-26 11:26:07+07:00,10.8,10.8,10.8,10.8,1700
2020-10-26 11:28:15+07:00,10.8,10.8,10.8,10.8,500
2020-10-26 11:29:06+07:00,10.8,10.8,10.8,10.8,2000
2020-10-26 13:00:01+07:00,10.8,10.7,10.8,10.7,8800
2020-10-26 13:01:26+07:00,10.8,10.8,10.8,10.8,5000
2020-10-26 13:02:08+07:00,10.8,10.8,10.8,10.8,16500
2020-10-26 13:03:03+07:00,10.8,10.8,10.8,10.8,19500
2020-10-26 13:04:00+07:00,10.8,10.8,10.8,10.8,6200
2020-10-26 13:05:06+07:00,10.8,10.8,10.8,10.8,4400
2020-10-26 13:06:02+07:00,10.8,10.8,10.8,10.8,6300
2020-10-26 13:07:33+07:00,10.8,10.8,10.8,10.8,300
2020-10-26 13:08:06+07:00,10.8,10.8,10.8,10.8,30600
2020-10-26 13:09:43+07:00,10.9,10.9,10.9,10.9,1000
2020-10-26 13:10:10+07:00,10.9,10.9,10.9,10.9,19600
2020-10-26 13:11:16+07:00,10.9,10.9,10.9,10.9,35000
2020-10-26 13:12:14+07:00,10.9,10.9,10.9,10.9,5700
2020-10-26 13:13:20+07:00,10.9,10.9,10.9,10.9,1000
2020-10-26 13:14:04+07:00,10.9,10.9,10.9,10.9,7500
2020-10-26 13:15:11+07:00,10.9,10.9,10.9,10.9,12000
2020-10-26 13:16:00+07:00,11.0,11.0,11.0,11.0,2000
2020-10-26 13:17:09+07:00,10.9,11.0,11.0,10.9,37500
2020-10-26 13:18:02+07:00,10.9,10.9,10.9,10.9,13500
2020-10-26 13:19:37+07:00,10.9,10.9,10.9,10.9,16500
2020-10-26 13:20:10+07:00,10.9,10.9,10.9,10.9,4600
2020-10-26 13:21:18+07:00,10.9,10.9,10.9,10.8,16500
2020-10-26 13:23:08+07:00,10.9,10.9,10.9,10.9,1600
2020-10-26 13:24:20+07:00,10.9,10.9,10.9,10.9,1000
2020-10-26 13:26:25+07:00,10.9,10.9,10.9,10.9,7000
2020-10-26 13:27:44+07:00,10.9,10.9,10.9,10.9,5000
2020-10-26 13:28:01+07:00,10.9,10.9,10.9,10.9,16000
2020-10-26 13:29:54+07:00,10.9,10.9,10.9,10.9,1000
2020-10-26 13:31:14+07:00,10.9,10.9,10.9,10.9,3400
2020-10-26 13:32:45+07:00,10.9,10.9,10.9,10.9,10000
2020-10-26 13:33:11+07:00,10.9,10.9,10.9,10.9,5000
2020-10-26 13:38:30+07:00,10.9,10.9,10.9,10.9,1000
2020-10-26 13:40:00+07:00,10.9,10.9,10.9,10.9,500
2020-10-26 13:41:09+07:00,10.9,10.9,10.9,10.9,1000
2020-10-26 13:42:39+07:00,10.9,10.9,10.9,10.9,300
2020-10-26 13:43:23+07:00,10.9,10.9,10.9,10.8,800
2020-10-26 13:44:33+07:00,10.9,10.9,10.9,10.9,1000
2020-10-26 13:45:23+07:00,10.9,10.9,10.9,10.9,2000
2020-10-26 13:46:12+07:00,10.9,10.9,10.9,10.9,4300
2020-10-26 13:47:51+07:00,10.9,10.9,10.9,10.9,1600
2020-10-26 13:48:24+07:00,10.9,10.9,10.9,10.9,15000
2020-10-26 13:49:38+07:00,10.9,10.9,10.9,10.9,3000
2020-10-26 13:51:43+07:00,10.8,10.8,10.8,10.8,10000
2020-10-26 13:53:04+07:00,10.9,10.8,10.9,10.8,400
2020-10-26 13:54:16+07:00,10.8,10.8,10.8,10.8,46200
2020-10-26 13:56:23+07:00,10.8,10.8,10.8,10.8,5000
2020-10-26 13:57:25+07:00,10.8,10.8,10.8,10.8,600
2020-10-26 13:58:09+07:00,10.8,10.8,10.8,10.8,1000
2020-10-26 13:59:39+07:00,10.8,10.8,10.8,10.8,600
2020-10-26 14:00:33+07:00,10.8,10.8,10.8,10.8,700
2020-10-26 14:01:36+07:00,10.8,10.7,10.8,10.7,3600
2020-10-26 14:03:02+07:00,10.8,10.7,10.8,10.7,35000
2020-10-26 14:04:04+07:00,10.8,10.8,10.8,10.8,5000
2020-10-26 14:05:34+07:00,10.8,10.8,10.8,10.8,400
2020-10-26 14:06:09+07:00,10.8,10.8,10.8,10.8,500
2020-10-26 14:07:15+07:00,10.8,10.8,10.8,10.8,5900
2020-10-26 14:08:14+07:00,10.8,10.8,10.8,10.8,1000
2020-10-26 14:09:02+07:00,10.9,10.8,10.9,10.8,5800
2020-10-26 14:10:39+07:00,10.9,10.9,10.9,10.9,1000
2020-10-26 14:11:02+07:00,10.9,10.9,10.9,10.8,5000
2020-10-26 14:12:11+07:00,10.9,10.9,10.9,10.9,5000
2020-10-26 14:13:11+07:00,10.9,10.9,10.9,10.9,1800
2020-10-26 14:14:16+07:00,10.9,10.9,10.9,10.9,6600
2020-10-26 14:15:49+07:00,10.9,10.9,10.9,10.9,1300
2020-10-26 14:16:59+07:00,10.8,10.8,10.8,10.8,2000
2020-10-26 14:17:20+07:00,10.8,10.9,10.9,10.8,4400
2020-10-26 14:18:00+07:00,10.9,10.9,10.9,10.9,5000
2020-10-26 14:19:43+07:00,10.8,10.8,10.8,10.8,1000
2020-10-26 14:20:15+07:00,10.8,10.8,10.8,10.8,41900
2020-10-26 14:22:50+07:00,10.8,10.8,10.8,10.8,7800
2020-10-26 14:26:04+07:00,10.8,10.8,10.8,10.8,5800
2020-10-26 14:27:17+07:00,10.8,10.8,10.8,10.8,15400
2020-10-26 14:28:03+07:00,10.8,10.8,10.9,10.8,32000
2020-10-26 14:29:07+07:00,10.8,10.8,10.8,10.8,2000
2020-10-26 14:45:03+07:00,10.7,10.7,10.7,10.7,64300
2020-10-27 09:00:39+07:00,10.5,10.5,10.5,10.5,20000
2020-10-27 09:02:29+07:00,10.6,10.6,10.6,10.6,100
2020-10-27 09:03:34+07:00,10.6,10.6,10.6,10.6,1500
2020-10-27 09:05:13+07:00,10.5,10.5,10.5,10.5,8600
2020-10-27 09:09:56+07:00,10.5,10.5,10.5,10.5,5000
2020-10-27 09:11:12+07:00,10.5,10.5,10.5,10.5,15700
2020-10-27 09:12:44+07:00,10.6,10.6,10.6,10.6,1400
2020-10-27 09:13:47+07:00,10.6,10.6,10.6,10.6,1000
2020-10-27 09:14:46+07:00,10.6,10.6,10.6,10.6,5000
2020-10-27 09:15:22+07:00,10.6,10.6,10.6,10.6,12000
2020-10-27 09:16:18+07:00,10.6,10.6,10.6,10.6,13300
2020-10-27 09:17:25+07:00,10.6,10.6,10.6,10.6,1000
2020-10-27 09:20:09+07:00,10.6,10.6,10.6,10.6,3700
2020-10-27 09:21:03+07:00,10.6,10.6,10.6,10.6,5300
2020-10-27 09:22:29+07:00,10.6,10.6,10.6,10.6,7200
2020-10-27 09:23:16+07:00,10.6,10.6,10.6,10.6,1700
2020-10-27 09:24:53+07:00,10.6,10.6,10.6,10.6,100
2020-10-27 09:25:19+07:00,10.6,10.6,10.6,10.6,3000
2020-10-27 09:26:08+07:00,10.6,10.6,10.6,10.6,7500
2020-10-27 09:27:04+07:00,10.6,10.6,10.6,10.6,2000
2020-10-27 09:36:24+07:00,10.6,10.6,10.6,10.6,1000
2020-10-27 09:40:02+07:00,10.6,10.6,10.6,10.6,1700
2020-10-27 09:43:31+07:00,10.6,10.6,10.6,10.6,5900
2020-10-27 09:44:15+07:00,10.6,10.6,10.6,10.6,25000
2020-10-27 09:45:06+07:00,10.6,10.6,10.6,10.6,10000
2020-10-27 09:46:40+07:00,10.6,10.6,10.6,10.6,1200
2020-10-27 09:49:27+07:00,10.6,10.6,10.6,10.6,100
2020-10-27 09:50:18+07:00,10.6,10.6,10.6,10.6,1400
2020-10-27 09:52:14+07:00,10.6,10.6,10.6,10.6,3300
2020-10-27 09:53:17+07:00,10.6,10.6,10.6,10.6,300
2020-10-27 09:54:20+07:00,10.6,10.6,10.6,10.6,1000
2020-10-27 09:59:33+07:00,10.6,10.6,10.6,10.6,600
2020-10-27 10:01:50+07:00,10.6,10.6,10.6,10.6,10000
2020-10-27 10:02:11+07:00,10.6,10.6,10.6,10.6,2000
2020-10-27 10:05:23+07:00,10.6,10.6,10.6,10.6,15800
2020-10-27 10:06:30+07:00,10.6,10.6,10.6,10.6,600
2020-10-27 10:11:24+07:00,10.6,10.6,10.6,10.6,800
2020-10-27 10:12:48+07:00,10.5,10.5,10.5,10.5,1000
2020-10-27 10:14:09+07:00,10.5,10.5,10.5,10.5,300
2020-10-27 10:15:07+07:00,10.5,10.5,10.5,10.5,500
2020-10-27 10:18:11+07:00,10.6,10.6,10.6,10.6,18600
2020-10-27 10:19:11+07:00,10.6,10.6,10.6,10.6,100
2020-10-27 10:22:07+07:00,10.6,10.6,10.6,10.6,2800
2020-10-27 10:24:15+07:00,10.5,10.5,10.5,10.5,57700
2020-10-27 10:25:12+07:00,10.4,10.4,10.4,10.4,300
2020-10-27 10:26:02+07:00,10.5,10.5,10.5,10.5,12300
2020-10-27 10:27:44+07:00,10.5,10.5,10.5,10.5,1400
2020-10-27 10:28:10+07:00,10.5,10.5,10.5,10.5,18300
2020-10-27 10:30:05+07:00,10.4,10.5,10.5,10.4,5700
2020-10-27 10:31:25+07:00,10.5,10.5,10.5,10.5,500
2020-10-27 10:32:28+07:00,10.5,10.5,10.5,10.5,300
2020-10-27 10:34:44+07:00,10.5,10.5,10.5,10.5,1000
2020-10-27 10:37:00+07:00,10.5,10.5,10.5,10.5,10500
2020-10-27 10:41:42+07:00,10.5,10.5,10.5,10.5,8700
